Puzzle,Solution
900000800630400005004000030050000093000003148007000050000680010000050000068700000,915327864632418975784965231851246793296573148347891652523689417479152386168734529
070000080603000700000000020009007000000200000050000897060070940890006200200304000,971425386623918754548763129189547632736289415452631897365872941894156273217394568
000700300100300900000000028000000400000002090090400780530270010804105009009003507,968721345142358976753694128621987453487532691395416782536279814874165239219843567
000000570000500003000301600000170040100030000520900000050090010003000024900400706,234689571691527483875341692369178245147235869528964137456792318713856924982413756
853200000200060700000030020000704090000000802090000073002070009009002060070500000,853247916241965738967831524328714695716359842495628173182476359539182467674593281
000100700000030460000409002002003170000920000000000053670005000000300000310204600,453162798928537461761489532842653179537921846196748253679815324284376915315294687
000053000000040000002800090006000052890530006204006900061005400040620000000094000,619253874385947261472861395136489752897532146254716983961375428743628519528194637
000001409000090000050607010000200000647000120010000050000050000025106000360020000,276531489134892765859647312583214697647985123912763854791358246425176938368429571
900070064070000031200109080000060000810000000002800000180090042009007003006000090,931578264578426931264139587395761428817942356642853179183695742459287613726314895
070900026008000439200040870000400000104700608930180000000030940020000700000200000,473918526518672439296345871682459317154723698937186254765831942821594763349267185
060000003009010000083607140000790200030002000000304000007006020000100790004009300,261945873479813652583627149645791238938562417712384965897436521326158794154279386
037060000100004300500308090000000073900500008804000000000000000060000405005900701,237169854198754326546328197652841973913572648874693512781435269369217485425986731
000960000800301095060807301000008003700502008320000000050090700002000000670000100,135964872847321695269857341596748213714532968328619457451293786982176534673485129
004016000000078010065000000003000706000400000000067000000340000026000840300000052,784216395239578614165934278493125786678493521512867439851342967926751843347689152
035000000000000370000000204003740000500100000149005000000403700000200591290060000,735824916428916375916357284683742159572189643149635827851493762364278591297561438
200080004804010070090200050006000042050000000900820510000570000000000007000004030,275983164834615279691247358386751942152439786947826513463572891519368427728194635
060009000000302060010000000900000403000006000400000020004170036030020807700060290,362789145547312968819645372976251483128436759453897621294178536635924817781563294
000800793003000080820907500000000428000002000000079005000000300400003267200090000,546821793973564182821937546769315428354682971182479635617248359498153267235796814
000027401000000080200040300007095004029000005530702809741300000050000000000000907,396827451415936782278541396187695234629483175534712869741369528952178643863254917
009008000380000400007041000500019870030070042800004090140095000000000000205000000,419238765382657419657941238524319876931876542876524391148795623763182954295463187
205000040003090081010050009500000300000280000400000072000800003070400090000010400,295138746643792581817654239562947318739281654481365972954876123176423895328519467
000000904400000013000035280020140000000500008000000025604820030009001040100000009,283617954465298713917435286528146397391572468746983125674829531839751642152364879
500801900970060002602000000700000000000010000010000500060005070809170036000003050,534821967971564382682397145748259613395416728216738594463985271859172436127643859
002300000800600930006080007000700362000005000000010000500100700300020010170000008,712349856845672931936581247451798362697235184283416579528164793369827415174953628
805006001100300708006080000000029003908000052000000000270058009300001005000000200,895476321142395768736182594457829613918763452623514987274658139369241875581937246
060000005901200400700000026200400900000000000000180000504860007070501800000070009,862743195931256478745918326256437981183695742497182653514869237379521864628374519
